Tarih_x,Saat_x,Rüzgar,Güneş,Tarih_Saat,Tarih_y,Saat_y,PTF,Toplam_Uretim
2025-08-17 16:00:00,16:00,72.34,0.22,2025-08-17 16:00:00,2025-08-17 16:00:00,16:00,2950.0,34962.57
2025-08-17 17:00:00,17:00,64.17,0.0,2025-08-17 17:00:00,2025-08-17 17:00:00,17:00,3210.01,38855.22
2025-08-17 18:00:00,18:00,69.82,0.0,2025-08-17 18:00:00,2025-08-17 18:00:00,18:00,3400.0,42793.1
2025-08-17 19:00:00,19:00,57.34,0.01,2025-08-17 19:00:00,2025-08-17 19:00:00,19:00,3400.0,45326.21
2025-08-17 20:00:00,20:00,59.69,0.0,2025-08-17 20:00:00,2025-08-17 20:00:00,20:00,3400.0,46903.39
2025-08-17 21:00:00,21:00,43.41,0.0,2025-08-17 21:00:00,2025-08-17 21:00:00,21:00,3400.0,46008.0
2025-08-17 22:00:00,22:00,37.2,0.0,2025-08-17 22:00:00,2025-08-17 22:00:00,22:00,3400.0,43351.55
2025-08-17 23:00:00,23:00,30.89,0.0,2025-08-17 23:00:00,2025-08-17 23:00:00,23:00,3400.0,43333.68
2025-08-18 00:00:00,00:00,13.97,0.0,2025-08-18 00:00:00,2025-08-18 00:00:00,00:00,3400.0,41647.7
2025-08-18 01:00:00,01:00,4.14,0.0,2025-08-18 01:00:00,2025-08-18 01:00:00,01:00,3400.0,39903.44
2025-08-18 02:00:00,02:00,0.0,0.0,2025-08-18 02:00:00,2025-08-18 02:00:00,02:00,3400.0,38501.67
2025-08-18 03:00:00,03:00,0.0,0.0,2025-08-18 03:00:00,2025-08-18 03:00:00,03:00,3299.99,37493.83
2025-08-18 04:00:00,04:00,0.0,0.0,2025-08-18 04:00:00,2025-08-18 04:00:00,04:00,3199.92,36985.11
2025-08-18 05:00:00,05:00,0.0,0.0,2025-08-18 05:00:00,2025-08-18 05:00:00,05:00,3155.0,36280.01
2025-08-18 06:00:00,06:00,0.0,0.0,2025-08-18 06:00:00,2025-08-18 06:00:00,06:00,3118.0,35627.04
2025-08-18 07:00:00,07:00,0.04,0.03,2025-08-18 07:00:00,2025-08-18 07:00:00,07:00,2800.0,35603.75
2025-08-18 08:00:00,08:00,1.14,0.1,2025-08-18 08:00:00,2025-08-18 08:00:00,08:00,3400.0,38878.95
2025-08-18 09:00:00,09:00,1.06,0.12,2025-08-18 09:00:00,2025-08-18 09:00:00,09:00,3400.0,39103.13
2025-08-18 10:00:00,10:00,1.65,0.13,2025-08-18 10:00:00,2025-08-18 10:00:00,10:00,3196.97,38678.87
2025-08-18 11:00:00,11:00,6.48,0.21,2025-08-18 11:00:00,2025-08-18 11:00:00,11:00,3196.96,38832.07
2025-08-18 12:00:00,12:00,10.43,0.32,2025-08-18 12:00:00,2025-08-18 12:00:00,12:00,2500.0,37619.92
2025-08-18 13:00:00,13:00,14.1,0.27,2025-08-18 13:00:00,2025-08-18 13:00:00,13:00,3017.97,39510.94
2025-08-18 14:00:00,14:00,25.01,0.21,2025-08-18 14:00:00,2025-08-18 14:00:00,14:00,3100.01,41823.37
2025-08-18 15:00:00,15:00,26.79,0.25,2025-08-18 15:00:00,2025-08-18 15:00:00,15:00,3209.78,43538.19
2025-08-18 16:00:00,16:00,28.37,0.23,2025-08-18 16:00:00,2025-08-18 16:00:00,16:00,3359.99,46192.48
2025-08-18 17:00:00,17:00,31.48,0.14,2025-08-18 17:00:00,2025-08-18 17:00:00,17:00,3400.0,48832.48
2025-08-18 18:00:00,18:00,38.3,0.0,2025-08-18 18:00:00,2025-08-18 18:00:00,18:00,3400.0,50331.75
2025-08-18 19:00:00,19:00,34.93,0.0,2025-08-18 19:00:00,2025-08-18 19:00:00,19:00,3400.0,51504.82
2025-08-18 20:00:00,20:00,31.17,0.0,2025-08-18 20:00:00,2025-08-18 20:00:00,20:00,3400.0,52415.97
2025-08-18 21:00:00,21:00,33.44,0.0,2025-08-18 21:00:00,2025-08-18 21:00:00,21:00,3400.0,50873.81
2025-08-18 22:00:00,22:00,29.63,0.0,2025-08-18 22:00:00,2025-08-18 22:00:00,22:00,3400.0,49136.27
2025-08-18 23:00:00,23:00,32.83,0.0,2025-08-18 23:00:00,2025-08-18 23:00:00,23:00,3400.0,46940.0
2025-08-19 00:00:00,00:00,27.93,0.0,2025-08-19 00:00:00,2025-08-19 00:00:00,00:00,3400.0,44737.05
2025-08-19 01:00:00,01:00,24.3,0.0,2025-08-19 01:00:00,2025-08-19 01:00:00,01:00,3400.0,42936.17
2025-08-19 02:00:00,02:00,19.87,0.0,2025-08-19 02:00:00,2025-08-19 02:00:00,02:00,3359.99,41403.44
2025-08-19 03:00:00,03:00,19.44,0.0,2025-08-19 03:00:00,2025-08-19 03:00:00,03:00,3358.27,40223.84
2025-08-19 04:00:00,04:00,10.96,0.0,2025-08-19 04:00:00,2025-08-19 04:00:00,04:00,3280.01,39466.02
2025-08-19 05:00:00,05:00,18.76,0.0,2025-08-19 05:00:00,2025-08-19 05:00:00,05:00,3211.0,38751.97
2025-08-19 06:00:00,06:00,34.17,0.0,2025-08-19 06:00:00,2025-08-19 06:00:00,06:00,3085.0,37370.59
2025-08-19 07:00:00,07:00,41.39,0.04,2025-08-19 07:00:00,2025-08-19 07:00:00,07:00,2750.01,37142.53
2025-08-19 08:00:00,08:00,50.77,0.0,2025-08-19 08:00:00,2025-08-19 08:00:00,08:00,3238.27,39724.5
2025-08-19 09:00:00,09:00,67.79,0.0,2025-08-19 09:00:00,2025-08-19 09:00:00,09:00,3199.92,39710.47
2025-08-19 10:00:00,10:00,64.89,0.0,2025-08-19 10:00:00,2025-08-19 10:00:00,10:00,2949.99,38680.1
2025-08-19 11:00:00,11:00,86.47,0.32,2025-08-19 11:00:00,2025-08-19 11:00:00,11:00,2932.55,38827.43
2025-08-19 12:00:00,12:00,97.7,0.0,2025-08-19 12:00:00,2025-08-19 12:00:00,12:00,2548.27,37348.37
2025-08-19 13:00:00,13:00,98.36,0.0,2025-08-19 13:00:00,2025-08-19 13:00:00,13:00,2920.0,39214.21
2025-08-19 14:00:00,14:00,104.17,0.0,2025-08-19 14:00:00,2025-08-19 14:00:00,14:00,2701.01,41568.11
2025-08-19 15:00:00,15:00,107.73,0.0,2025-08-19 15:00:00,2025-08-19 15:00:00,15:00,2927.01,43215.89
2025-08-19 16:00:00,16:00,105.31,0.0,2025-08-19 16:00:00,2025-08-19 16:00:00,16:00,3199.91,46143.85
2025-08-19 17:00:00,17:00,107.48,0.0,2025-08-19 17:00:00,2025-08-19 17:00:00,17:00,3300.0,48872.3
2025-08-19 18:00:00,18:00,108.23,0.05,2025-08-19 18:00:00,2025-08-19 18:00:00,18:00,3400.0,50194.61
2025-08-19 19:00:00,19:00,106.02,0.0,2025-08-19 19:00:00,2025-08-19 19:00:00,19:00,3400.0,51477.54
2025-08-19 20:00:00,20:00,101.21,0.0,2025-08-19 20:00:00,2025-08-19 20:00:00,20:00,3400.0,52540.43
2025-08-19 21:00:00,21:00,101.93,0.0,2025-08-19 21:00:00,2025-08-19 21:00:00,21:00,3400.0,51062.64
2025-08-19 22:00:00,22:00,87.61,0.0,2025-08-19 22:00:00,2025-08-19 22:00:00,22:00,3359.99,49378.2
2025-08-19 23:00:00,23:00,46.96,0.0,2025-08-19 23:00:00,2025-08-19 23:00:00,23:00,3238.27,47263.61
2025-08-20 00:00:00,00:00,60.21,0.0,2025-08-20 00:00:00,2025-08-20 00:00:00,00:00,3230.01,45122.13
2025-08-20 01:00:00,01:00,57.6,0.0,2025-08-20 01:00:00,2025-08-20 01:00:00,01:00,3200.01,43179.99
2025-08-20 02:00:00,02:00,62.44,0.0,2025-08-20 02:00:00,2025-08-20 02:00:00,02:00,3143.58,41747.01
2025-08-20 03:00:00,03:00,51.41,0.0,2025-08-20 03:00:00,2025-08-20 03:00:00,03:00,3150.0,40527.37
2025-08-20 04:00:00,04:00,48.96,0.0,2025-08-20 04:00:00,2025-08-20 04:00:00,04:00,3000.02,39378.31
2025-08-20 05:00:00,05:00,50.77,0.0,2025-08-20 05:00:00,2025-08-20 05:00:00,05:00,3118.0,39123.95
2025-08-20 06:00:00,06:00,61.08,0.0,2025-08-20 06:00:00,2025-08-20 06:00:00,06:00,2955.9,37900.8
2025-08-20 07:00:00,07:00,54.3,0.03,2025-08-20 07:00:00,2025-08-20 07:00:00,07:00,2666.86,37872.88
2025-08-20 08:00:00,08:00,54.62,0.07,2025-08-20 08:00:00,2025-08-20 08:00:00,08:00,3200.01,40262.65
2025-08-20 09:00:00,09:00,64.87,0.0,2025-08-20 09:00:00,2025-08-20 09:00:00,09:00,2880.0,39886.31
2025-08-20 10:00:00,10:00,63.71,0.28,2025-08-20 10:00:00,2025-08-20 10:00:00,10:00,2249.99,39321.48
2025-08-20 11:00:00,11:00,74.97,0.0,2025-08-20 11:00:00,2025-08-20 11:00:00,11:00,2588.24,39059.82
2025-08-20 12:00:00,12:00,80.57,0.0,2025-08-20 12:00:00,2025-08-20 12:00:00,12:00,2441.99,37442.33
2025-08-20 13:00:00,13:00,84.62,0.0,2025-08-20 13:00:00,2025-08-20 13:00:00,13:00,2897.01,39220.39
2025-08-20 14:00:00,14:00,88.87,0.0,2025-08-20 14:00:00,2025-08-20 14:00:00,14:00,3074.96,41596.11
2025-08-20 15:00:00,15:00,86.51,0.0,2025-08-20 15:00:00,2025-08-20 15:00:00,15:00,3150.01,43425.51
2025-08-20 16:00:00,16:00,79.66,0.21,2025-08-20 16:00:00,2025-08-20 16:00:00,16:00,3237.25,45808.78
2025-08-20 17:00:00,17:00,78.45,0.14,2025-08-20 17:00:00,2025-08-20 17:00:00,17:00,3378.11,48428.83
2025-08-20 18:00:00,18:00,77.58,0.06,2025-08-20 18:00:00,2025-08-20 18:00:00,18:00,3400.0,49725.64
2025-08-20 19:00:00,19:00,67.51,0.01,2025-08-20 19:00:00,2025-08-20 19:00:00,19:00,3400.0,51348.83
2025-08-20 20:00:00,20:00,35.58,0.0,2025-08-20 20:00:00,2025-08-20 20:00:00,20:00,3400.0,52166.37
2025-08-20 21:00:00,21:00,40.47,0.0,2025-08-20 21:00:00,2025-08-20 21:00:00,21:00,3400.0,50877.61
2025-08-20 22:00:00,22:00,30.53,0.0,2025-08-20 22:00:00,2025-08-20 22:00:00,22:00,3400.0,49331.81
2025-08-20 23:00:00,23:00,35.63,0.0,2025-08-20 23:00:00,2025-08-20 23:00:00,23:00,3237.24,45789.12
2025-08-21 00:00:00,00:00,31.21,0.0,2025-08-21 00:00:00,2025-08-21 00:00:00,00:00,3330.69,44782.87
2025-08-21 01:00:00,01:00,19.83,0.0,2025-08-21 01:00:00,2025-08-21 01:00:00,01:00,3260.0,42897.65
2025-08-21 02:00:00,02:00,16.71,0.0,2025-08-21 02:00:00,2025-08-21 02:00:00,02:00,3230.0,41196.29
2025-08-21 03:00:00,03:00,22.57,0.0,2025-08-21 03:00:00,2025-08-21 03:00:00,03:00,3198.25,39929.6
2025-08-21 04:00:00,04:00,23.72,0.0,2025-08-21 04:00:00,2025-08-21 04:00:00,04:00,3150.01,39455.15
2025-08-21 05:00:00,05:00,20.97,0.0,2025-08-21 05:00:00,2025-08-21 05:00:00,05:00,3200.0,38905.18
2025-08-21 06:00:00,06:00,19.7,0.0,2025-08-21 06:00:00,2025-08-21 06:00:00,06:00,3200.0,37741.15
2025-08-21 07:00:00,07:00,12.76,0.0,2025-08-21 07:00:00,2025-08-21 07:00:00,07:00,2895.01,37310.01
2025-08-21 08:00:00,08:00,8.95,0.0,2025-08-21 08:00:00,2025-08-21 08:00:00,08:00,3301.0,39201.31
2025-08-21 09:00:00,09:00,14.69,0.0,2025-08-21 09:00:00,2025-08-21 09:00:00,09:00,3201.01,39109.76
2025-08-21 10:00:00,10:00,21.36,0.0,2025-08-21 10:00:00,2025-08-21 10:00:00,10:00,2704.77,38283.54
2025-08-21 11:00:00,11:00,46.49,0.0,2025-08-21 11:00:00,2025-08-21 11:00:00,11:00,2615.99,38206.0
2025-08-21 12:00:00,12:00,93.3,0.0,2025-08-21 12:00:00,2025-08-21 12:00:00,12:00,2448.0,36730.87
2025-08-21 13:00:00,13:00,90.18,0.0,2025-08-21 13:00:00,2025-08-21 13:00:00,13:00,2779.98,38429.66
2025-08-21 14:00:00,14:00,87.67,0.34,2025-08-21 14:00:00,2025-08-21 14:00:00,14:00,2550.0,40757.57
2025-08-21 15:00:00,15:00,88.34,0.0,2025-08-21 15:00:00,2025-08-21 15:00:00,15:00,3150.0,42740.55
2025-08-21 16:00:00,16:00,85.66,0.23,2025-08-21 16:00:00,2025-08-21 16:00:00,16:00,3353.98,45489.7
2025-08-21 17:00:00,17:00,87.8,0.0,2025-08-21 17:00:00,2025-08-21 17:00:00,17:00,3400.0,48428.49
2025-08-21 18:00:00,18:00,87.43,0.0,2025-08-21 18:00:00,2025-08-21 18:00:00,18:00,3400.0,50108.08
2025-08-21 19:00:00,19:00,82.17,0.0,2025-08-21 19:00:00,2025-08-21 19:00:00,19:00,3400.0,51578.22
2025-08-21 20:00:00,20:00,76.68,0.0,2025-08-21 20:00:00,2025-08-21 20:00:00,20:00,3400.0,52472.68
2025-08-21 21:00:00,21:00,63.87,0.0,2025-08-21 21:00:00,2025-08-21 21:00:00,21:00,3400.0,51042.04
2025-08-21 22:00:00,22:00,26.79,0.0,2025-08-21 22:00:00,2025-08-21 22:00:00,22:00,3400.0,49221.31
2025-08-21 23:00:00,23:00,9.9,0.0,2025-08-21 23:00:00,2025-08-21 23:00:00,23:00,3400.0,46842.22
2025-08-22 00:00:00,00:00,0.04,0.0,2025-08-22 00:00:00,2025-08-22 00:00:00,00:00,3400.0,44842.52
2025-08-22 01:00:00,01:00,0.0,0.0,2025-08-22 01:00:00,2025-08-22 01:00:00,01:00,3400.0,42902.98
2025-08-22 02:00:00,02:00,0.0,0.0,2025-08-22 02:00:00,2025-08-22 02:00:00,02:00,3395.73,41172.18
2025-08-22 03:00:00,03:00,0.0,0.0,2025-08-22 03:00:00,2025-08-22 03:00:00,03:00,3399.0,39928.43
2025-08-22 04:00:00,04:00,0.25,0.0,2025-08-22 04:00:00,2025-08-22 04:00:00,04:00,3399.0,39176.55
2025-08-22 05:00:00,05:00,0.38,0.0,2025-08-22 05:00:00,2025-08-22 05:00:00,05:00,3399.0,38778.3
2025-08-22 06:00:00,06:00,0.69,0.0,2025-08-22 06:00:00,2025-08-22 06:00:00,06:00,3399.99,37603.22
2025-08-22 07:00:00,07:00,4.77,0.03,2025-08-22 07:00:00,2025-08-22 07:00:00,07:00,3199.98,37140.17
2025-08-22 08:00:00,08:00,4.39,0.0,2025-08-22 08:00:00,2025-08-22 08:00:00,08:00,3400.0,39107.11
2025-08-22 09:00:00,09:00,6.18,0.0,2025-08-22 09:00:00,2025-08-22 09:00:00,09:00,3349.98,39040.59
2025-08-22 10:00:00,10:00,10.04,0.0,2025-08-22 10:00:00,2025-08-22 10:00:00,10:00,2969.99,38335.09
2025-08-22 11:00:00,11:00,12.87,0.0,2025-08-22 11:00:00,2025-08-22 11:00:00,11:00,2970.0,38429.44
2025-08-22 12:00:00,12:00,14.02,0.33,2025-08-22 12:00:00,2025-08-22 12:00:00,12:00,2600.91,36695.46
2025-08-22 13:00:00,13:00,15.52,0.0,2025-08-22 13:00:00,2025-08-22 13:00:00,13:00,2010.01,37235.7
2025-08-22 14:00:00,14:00,12.81,0.0,2025-08-22 14:00:00,2025-08-22 14:00:00,14:00,2920.0,41063.84
2025-08-22 15:00:00,15:00,22.8,0.0,2025-08-22 15:00:00,2025-08-22 15:00:00,15:00,3144.45,42832.12
2025-08-22 16:00:00,16:00,28.12,0.0,2025-08-22 16:00:00,2025-08-22 16:00:00,16:00,3400.0,45851.36
2025-08-22 17:00:00,17:00,37.52,0.0,2025-08-22 17:00:00,2025-08-22 17:00:00,17:00,3400.0,48955.17
2025-08-22 18:00:00,18:00,39.08,0.0,2025-08-22 18:00:00,2025-08-22 18:00:00,18:00,3400.0,50644.13
2025-08-22 19:00:00,19:00,30.47,0.0,2025-08-22 19:00:00,2025-08-22 19:00:00,19:00,3400.0,52059.18
2025-08-22 20:00:00,20:00,26.98,0.0,2025-08-22 20:00:00,2025-08-22 20:00:00,20:00,3400.0,52553.09
2025-08-22 21:00:00,21:00,19.64,0.0,2025-08-22 21:00:00,2025-08-22 21:00:00,21:00,3400.0,51115.62
2025-08-22 22:00:00,22:00,33.24,0.0,2025-08-22 22:00:00,2025-08-22 22:00:00,22:00,3400.0,49105.55
2025-08-22 23:00:00,23:00,14.49,0.0,2025-08-22 23:00:00,2025-08-22 23:00:00,23:00,3400.0,45847.18
2025-08-23 00:00:00,00:00,3.85,0.0,2025-08-23 00:00:00,2025-08-23 00:00:00,00:00,3400.0,44777.88
2025-08-23 01:00:00,01:00,2.03,0.0,2025-08-23 01:00:00,2025-08-23 01:00:00,01:00,3400.0,42716.7
2025-08-23 02:00:00,02:00,0.03,0.0,2025-08-23 02:00:00,2025-08-23 02:00:00,02:00,3400.0,41173.35
2025-08-23 03:00:00,03:00,0.0,0.0,2025-08-23 03:00:00,2025-08-23 03:00:00,03:00,3400.0,39815.07
2025-08-23 04:00:00,04:00,9.56,0.0,2025-08-23 04:00:00,2025-08-23 04:00:00,04:00,3348.99,38840.34
2025-08-23 05:00:00,05:00,28.35,0.0,2025-08-23 05:00:00,2025-08-23 05:00:00,05:00,3315.24,38414.15
2025-08-23 06:00:00,06:00,33.1,0.0,2025-08-23 06:00:00,2025-08-23 06:00:00,06:00,3170.01,36702.39
2025-08-23 07:00:00,07:00,34.47,0.03,2025-08-23 07:00:00,2025-08-23 07:00:00,07:00,3400.0,35383.84
2025-08-23 08:00:00,08:00,28.53,0.0,2025-08-23 08:00:00,2025-08-23 08:00:00,08:00,3289.99,35696.45
2025-08-23 09:00:00,09:00,29.22,0.0,2025-08-23 09:00:00,2025-08-23 09:00:00,09:00,2789.01,35638.56
2025-08-23 10:00:00,10:00,60.51,0.0,2025-08-23 10:00:00,2025-08-23 10:00:00,10:00,2820.0,35234.1
2025-08-23 11:00:00,11:00,84.15,0.0,2025-08-23 11:00:00,2025-08-23 11:00:00,11:00,2820.0,35119.17
2025-08-23 12:00:00,12:00,93.45,0.0,2025-08-23 12:00:00,2025-08-23 12:00:00,12:00,2550.01,34352.55
2025-08-23 13:00:00,13:00,102.28,0.0,2025-08-23 13:00:00,2025-08-23 13:00:00,13:00,2777.24,35630.82
2025-08-23 14:00:00,14:00,103.88,0.32,2025-08-23 14:00:00,2025-08-23 14:00:00,14:00,1900.0,37122.13
2025-08-23 15:00:00,15:00,104.0,0.0,2025-08-23 15:00:00,2025-08-23 15:00:00,15:00,2500.01,38896.88
2025-08-23 16:00:00,16:00,103.13,0.0,2025-08-23 16:00:00,2025-08-23 16:00:00,16:00,3096.0,41321.23
2025-08-23 17:00:00,17:00,110.1,0.0,2025-08-23 17:00:00,2025-08-23 17:00:00,17:00,3170.0,44751.89
2025-08-23 18:00:00,18:00,108.25,0.0,2025-08-23 18:00:00,2025-08-23 18:00:00,18:00,3315.24,47887.21
2025-08-23 19:00:00,19:00,108.5,0.0,2025-08-23 19:00:00,2025-08-23 19:00:00,19:00,3400.0,49655.96
2025-08-23 20:00:00,20:00,106.65,0.0,2025-08-23 20:00:00,2025-08-23 20:00:00,20:00,3400.0,50348.13
2025-08-23 21:00:00,21:00,86.2,0.0,2025-08-23 21:00:00,2025-08-23 21:00:00,21:00,3400.0,48982.97
2025-08-23 22:00:00,22:00,73.48,0.0,2025-08-23 22:00:00,2025-08-23 22:00:00,22:00,3400.0,47302.39
2025-08-23 23:00:00,23:00,43.81,0.0,2025-08-23 23:00:00,2025-08-23 23:00:00,23:00,3266.13,45204.69
2025-08-24 00:00:00,00:00,22.22,0.0,2025-08-24 00:00:00,2025-08-24 00:00:00,00:00,3400.0,43222.63
2025-08-24 01:00:00,01:00,36.62,0.0,2025-08-24 01:00:00,2025-08-24 01:00:00,01:00,3400.0,41405.88
2025-08-24 02:00:00,02:00,54.19,0.0,2025-08-24 02:00:00,2025-08-24 02:00:00,02:00,3400.0,39501.28
2025-08-24 03:00:00,03:00,68.1,0.0,2025-08-24 03:00:00,2025-08-24 03:00:00,03:00,3250.0,38428.23
2025-08-24 04:00:00,04:00,81.09,0.0,2025-08-24 04:00:00,2025-08-24 04:00:00,04:00,3150.01,37339.0
2025-08-24 05:00:00,05:00,83.58,0.0,2025-08-24 05:00:00,2025-08-24 05:00:00,05:00,2725.99,36451.1
2025-08-24 06:00:00,06:00,74.55,0.0,2025-08-24 06:00:00,2025-08-24 06:00:00,06:00,2858.9,34188.36
2025-08-24 07:00:00,07:00,65.94,0.03,2025-08-24 07:00:00,2025-08-24 07:00:00,07:00,2880.01,31917.78
2025-08-24 08:00:00,08:00,80.48,0.11,2025-08-24 08:00:00,2025-08-24 08:00:00,08:00,1383.99,29751.55
2025-08-24 09:00:00,09:00,107.55,0.2,2025-08-24 09:00:00,2025-08-24 09:00:00,09:00,779.99,28038.87
